time_ms,seq,accountnumber,ageoldestrecord,agenewestrecord,recentupdate,srcsconfirmidaddrcount,creditbureaurecord,verificationfailure,ssnnotfound,ssnfoundother,verifiedname,verifiedssn,verifiedphone,verifiedaddress,verifieddob,ageriskindicator,subjectssncount,subjectaddrcount,subjectphonecount,subjectssnrecentcount,subjectaddrrecentcount,subjectphonerecentcount,ssnidentitiescount,ssnaddrcount,ssnidentitiesrecentcount,ssnaddrrecentcount,inputaddrphonecount,inputaddrphonerecentcount,phoneidentitiescount,phoneidentitiesrecentcount,phoneother,ssnlastnamecount,subjectlastnamecount,lastnamechangeage,lastnamechangecount01,lastnamechangecount03,lastnamechangecount06,lastnamechangecount12,lastnamechangecount24,lastnamechangecount60,sfduaddridentitiescount,sfduaddrssncount,ssnagedeceased,ssnrecent,ssnlowissueage,ssnhighissueage,ssnissuestate,ssnnonus,ssn3years,ssnafter5,ssnproblems,relativescount,relativesbankruptcycount,relativesfelonycount,relativespropownedcount,relativespropownedtaxtotal,relativesdistanceclosest,inputaddrageoldestrecord,inputaddragenewestrecord,inputaddrhistoricalmatch,inputaddrlenofres,inputaddrdwelltype,inputaddrdelivery,inputaddrapplicantowned,inputaddrfamilyowned,inputaddroccupantowned,inputaddragelastsale,inputaddrlastsalesprice,inputaddrmortgagetype,inputaddrnotprimaryres,inputaddractivephonelist,inputaddrtaxvalue,inputaddrtaxyr,inputaddrtaxmarketvalue,inputaddravmvalue,inputaddravmvalue12,inputaddravmvalue60,inputaddrcountyindex,inputaddrtractindex,inputaddrblockindex,inputaddrmedianincome,inputaddrmedianvalue,inputaddrmurderindex,inputaddrcartheftindex,inputaddrburglaryindex,inputaddrcrimeindex,inputaddrmobilityindex,inputaddrvacantpropcount,inputaddrbusinesscount,inputaddrsinglefamilycount,inputaddrmultifamilycount,curraddrageoldestrecord,curraddragenewestrecord,curraddrlenofres,curraddrdwelltype,curraddrapplicantowned,curraddrfamilyowned,curraddroccupantowned,curraddragelastsale,curraddrlastsalesprice,curraddrmortgagetype,curraddractivephonelist,curraddrtaxvalue,curraddrtaxyr,curraddrtaxmarketvalue,curraddravmvalue,curraddravmvalue12,curraddravmvalue60,curraddrcountyindex,curraddrtractindex,curraddrblockindex,curraddrmedianincome,curraddrmedianvalue,curraddrmurderindex,curraddrcartheftindex,curraddrburglaryindex,curraddrcrimeindex,prevaddrageoldestrecord,prevaddragenewestrecord,prevaddrlenofres,prevaddrdwelltype,prevaddrapplicantowned,prevaddrfamilyowned,prevaddroccupantowned,prevaddragelastsale,prevaddrlastsalesprice,prevaddrtaxvalue,prevaddrtaxyr,prevaddrtaxmarketvalue,prevaddravmvalue,prevaddrcountyindex,prevaddrtractindex,prevaddrblockindex,prevaddrmedianincome,prevaddrmedianvalue,prevaddrmurderindex,prevaddrcartheftindex,prevaddrburglaryindex,prevaddrcrimeindex,addrmostrecentdistance,addrmostrecentstatediff,addrmostrecenttaxdiff,addrmostrecentmoveage,addrmostrecentincomediff,addrmostrecentvaluediff,addrmostrecentcrimediff,addrrecentecontrajectory,addrrecentecontrajectoryindex,educationattendedcollege,educationprogram2yr,educationprogram4yr,educationprogramgraduate,educationinstitutionprivate,educationinstitutionrating,educationfieldofstudytype,addrstability,statusmostrecent,statusprevious,statusnextprevious,addrchangecount01,addrchangecount03,addrchangecount06,addrchangecount12,addrchangecount24,addrchangecount60,estimatedannualincome,assetowner,propertyowner,propownedcount,propownedtaxtotal,propownedhistoricalcount,propageoldestpurchase,propagenewestpurchase,propagenewestsale,propnewestsaleprice,propnewestsalepurchaseindex,proppurchasedcount01,proppurchasedcount03,proppurchasedcount06,proppurchasedcount12,proppurchasedcount24,proppurchasedcount60,propsoldcount01,propsoldcount03,propsoldcount06,propsoldcount12,propsoldcount24,propsoldcount60,watercraftowner,watercraftcount,watercraftcount01,watercraftcount03,watercraftcount06,watercraftcount12,watercraftcount24,watercraftcount60,aircraftowner,aircraftcount,aircraftcount01,aircraftcount03,aircraftcount06,aircraftcount12,aircraftcount24,aircraftcount60,wealthindex,businessactiveassociation,businessinactiveassociation,businessassociationage,businesstitle,businessinputaddrcount,derogseverityindex,derogcount,derogrecentcount,derogage,felonycount,felonyage,felonycount01,felonycount03,felonycount06,felonycount12,felonycount24,felonycount60,arrestcount,arrestage,arrestcount01,arrestcount03,arrestcount06,arrestcount12,arrestcount24,arrestcount60,liencount,lienfiledcount,lienfiledtotal,lienfiledage,lienfiledcount01,lienfiledcount03,lienfiledcount06,lienfiledcount12,lienfiledcount24,lienfiledcount60,lienreleasedcount,lienreleasedtotal,lienreleasedage,lienreleasedcount01,lienreleasedcount03,lienreleasedcount06,lienreleasedcount12,lienreleasedcount24,lienreleasedcount60,bankruptcycount,bankruptcyage,bankruptcytype,bankruptcystatus,bankruptcycount01,bankruptcycount03,bankruptcycount06,bankruptcycount12,bankruptcycount24,bankruptcycount60,evictioncount,evictionage,evictioncount01,evictioncount03,evictioncount06,evictioncount12,evictioncount24,evictioncount60,accidentcount,accidentage,recentactivityindex,nonderogcount,nonderogcount01,nonderogcount03,nonderogcount06,nonderogcount12,nonderogcount24,nonderogcount60,voterregistrationrecord,profliccount,proflicage,proflictypecategory,proflicexpired,profliccount01,profliccount03,profliccount06,profliccount12,profliccount24,profliccount60,prsearchlocatecount,prsearchlocatecount01,prsearchlocatecount03,prsearchlocatecount06,prsearchlocatecount12,prsearchlocatecount24,prsearchpersonalfinancecount,prsearchpersonalfinancecount01,prsearchpersonalfinancecount03,prsearchpersonalfinancecount06,prsearchpersonalfinancecount12,prsearchpersonalfinancecount24,prsearchothercount,prsearchothercount01,prsearchothercount03,prsearchothercount06,prsearchothercount12,prsearchothercount24,prsearchidentityssns,prsearchidentityaddrs,prsearchidentityphones,prsearchssnidentities,prsearchaddridentities,prsearchphoneidentities,subprimeofferrequestcount,subprimeofferrequestcount01,subprimeofferrequestcount03,subprimeofferrequestcount06,subprimeofferrequestcount12,subprimeofferrequestcount24,subprimeofferrequestcount60,inputphonemobile,inputphonetype,inputphoneservicetype,inputareacodechange,phoneedaageoldestrecord,phoneedaagenewestrecord,phoneotherageoldestrecord,phoneotheragenewestrecord,inputphonehighrisk,inputphoneproblems,onlinedirectory,inputaddrsiccode,inputaddrvalidation,inputaddrerrorcode,inputaddrhighrisk,curraddrcorrectional,prevaddrcorrectional,historicaladdrcorrectional,inputaddrproblems,donotmail,identityrisklevel,idverrisklevel,idveraddressassoccount,idverssncreditbureaucount,idverssncreditbureaudelete,sourcerisklevel,sourcewatchlist,sourceorderactivity,sourceordersourcecount,sourceorderagelastorder,variationrisklevel,variationidentitycount,variationmsourcesssncount,variationmsourcesssnunrelcount,variationdobcount,variationdobcountnew,searchvelocityrisklevel,searchunverifiedssncountyear,searchunverifiedaddrcountyear,searchunverifieddobcountyear,searchunverifiedphonecountyear,assocrisklevel,assocsuspicousidentitiescount,assoccreditbureauonlycount,assoccreditbureauonlycountnew,assoccreditbureauonlycountmonth,assochighrisktopologycount,validationrisklevel,correlationrisklevel,divrisklevel,divssnidentitymsourcecount,divssnidentitymsourceurelcount,divssnlnamecountnew,divssnaddrmsourcecount,divaddridentitycount,divaddridentitycountnew,divaddridentitymsourcecount,divaddrsuspidentitycountnew,divaddrssncount,divaddrssncountnew,divaddrssnmsourcecount,divsearchaddrsuspidentitycount,searchcomponentrisklevel,searchssnsearchcount,searchaddrsearchcount,searchphonesearchcount,componentcharrisklevel,errorcode,historydate,did,fnamepop,lnamepop,addrpop,ssnlength,dobpop,emailpop,ipaddrpop,hphnpop
2445,1055,1055,338,1,1,5,1,0,0,0,3,2,0,1,-1,21,3,10,0,0,0,0,2,9,0,0,1,0,0,0,-1,0,4,280,0,0,0,0,0,0,7,6,-1,0,587,563,MO,0,0,0,0,22,4,1,9,878240,0,123,1,1,122,S,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,0,0,0,0,0,0,0,41716,45000,188,181,195,190,0.2,71,8,255,26,75,1,74,S,1,0,0,76,0,-1,0,3960,2018,20850,0,0,0,0,0,0,38750,59545,158,151,179,158,123,1,122,S,0,0,0,-1,-1,0,-1,0,0,0,0,0,41716,45000,188,181,195,190,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,O,U,O,0,0,0,0,0,0,45000,1,1,1,20850,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,0,12,ORGANIZER,5,3,2,0,150,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,1,0,150,0,0,0,0,0,0,1,0,150,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,2,8,3,3,3,4,4,4,0,0,-1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,-1,232,215,-1,-1,0,0,1,-1,V,10.2,0,0,0,0,0,0,1,2,1,3,0,4,0,0,0,-1,1,1,2,2,1,0,1,0,0,0,0,2,1,0,0,0,1,1,8,1,2,0,0,8,7,0,7,0,6,0,6,0,1,1,3,1,5,,999999,2747596391,1,1,1,0,0,0,0,1
4144,1060,1060,141,1,1,2,1,0,0,0,3,2,0,1,-1,21,2,11,0,0,1,0,1,11,0,1,0,0,0,0,-1,0,2,141,0,0,0,0,0,0,11,8,-1,0,368,332,PA,0,0,0,0,8,2,0,4,188300,0,7,7,1,1,S,-1,0,1,0,10,177000,-1,1,0,139800,2018,139800,163998,215625,156250,1.22,0.59,0.7,123090,216410,27,8,2,8,0.1,2,3,255,0,8,1,7,S,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,74308,124329,36,31,8,8,27,1,26,S,0,0,0,-1,-1,0,-1,0,0,0,0,0,74308,124329,36,31,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,3,U,U,-1,0,0,1,1,1,3,66000,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,-1,-1,1,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,2,5,3,3,3,4,4,4,0,0,-1,-1,-1,0,0,0,0,0,0,10,0,0,0,0,0,5,0,0,0,1,1,34,0,0,0,1,6,2,2,1,0,0,0,0,0,0,0,0,0,0,1,1,10,-1,-1,-1,-1,-1,0,0,1,-1,V,10.2,0,0,0,0,0,0,1,3,2,3,0,7,0,0,0,-1,6,1,2,2,2,1,7,2,0,0,1,2,2,0,0,0,0,1,6,1,1,1,0,10,11,1,8,0,8,0,8,0,1,28,19,16,5,,999999,1.49E+11,1,1,1,0,0,0,0,1
2410,1065,1065,85,1,1,5,1,0,0,0,3,2,-1,1,7,21,1,13,0,0,0,0,1,11,0,0,1,0,0,0,-1,0,6,52,0,0,0,0,0,1,0,0,-1,0,332,319,GS,0,0,0,0,9,0,0,3,595100,0,61,36,1,25,H,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,0,0,0,0,0,0,0,31174,37500,175,194,193,180,0.5,52,50,2,255,22,1,21,P,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,111439,421786,34,77,73,31,51,1,50,-1,0,1,0,73,0,322000,2017,322000,421409,0.72,0.76,0.7,111439,421786,34,77,73,31,46,0,-1,51,-80265,-384286,149,CE,3,0,-1,-1,-1,-1,-1,-1,4,R,O,-1,0,0,0,0,1,7,34000,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,0,4,7,0,20,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,4,3,10860,43,0,0,0,0,0,3,1,5374,43,0,0,0,0,0,1,1,20,I,Discharged,0,0,0,0,1,1,2,45,0,0,0,0,0,2,0,-1,2,5,3,3,3,3,4,4,0,0,-1,-1,-1,0,0,0,0,0,0,5,0,0,0,1,3,23,0,0,7,10,18,34,0,1,2,6,20,1,2,1,1,2,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,V,10.2,0,0,0,0,0,0,1,1,0,3,0,7,0,0,0,-1,3,1,1,1,1,0,7,0,0,2,1,3,3,1,0,0,0,1,8,1,1,1,0,11,0,0,0,0,0,0,0,0,2,46,8,-1,4,,999999,1.89E+11,1,1,1,0,1,0,0,0
934,1070,1070,266,1,1,5,1,0,0,0,3,2,0,0,-1,21,1,21,0,0,0,0,1,22,0,1,23,2,0,0,-1,0,5,30,0,0,0,0,0,1,0,0,-1,0,356,344,FL,0,0,0,0,15,3,2,3,656369,0,-1,-1,-1,-1,H,-1,0,0,0,63,201700,-1,1,0,165600,2014,165600,239989,222980,0,1.03,1.02,2.67,62218,125815,130,148,139,127,1.3,110,255,124,255,24,1,23,H,1,0,0,5,229000,3,0,105409,2014,142656,220964,0,0,0.98,0.87,0.78,84457,304211,146,144,146,150,58,1,57,S,1,0,0,30,0,158675,2018,158675,210350,0.82,0.92,0.89,77632,243333,31,68,67,44,10,0,6925,58,-15414,-117518,83,DE,3,0,-1,-1,-1,-1,-1,-1,4,O,O,-1,0,0,0,0,1,4,83000,1,1,2,301331,2,30,5,-1,-1,-1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,73,SECRETARY,0,0,0,0,-1,0,-1,0,0,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,2,65,1,8,4,4,6,6,7,7,1,0,-1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,12,0,0,1,4,5,2,3,1,1,0,0,0,0,0,0,0,0,0,1,1,10,1,85,78,144,67,0,0,1,-1,V,14.3,0,0,0,0,0,0,1,6,0,3,0,3,0,0,0,-1,2,1,1,1,6,1,6,1,0,0,1,3,1,0,0,0,2,1,9,1,1,1,0,21,0,0,0,0,0,0,0,0,1,6,0,0,4,,999999,13900142492,1,1,1,0,0,0,0,1
1382,1075,1075,309,1,1,7,1,0,0,0,3,2,-1,1,-1,21,3,17,0,0,0,0,1,16,0,0,1,0,0,0,-1,0,2,236,0,0,0,0,0,0,32,27,-1,0,441,417,IA,0,0,0,0,20,3,6,5,658271,0,91,1,1,90,S,-1,0,0,1,190,29000,-1,1,1,48200,2018,48200,49674,42244,53172,0.44,1.22,1.25,22256,50000,89,131,158,120,0.3,67,32,255,25,297,1,296,S,1,0,0,30,0,3,0,39020,2018,39020,34299,24999,39022,0.31,0.91,0.91,33271,65159,107,145,192,131,91,1,90,S,0,0,1,190,29000,48200,2018,48200,49674,0.44,1.22,1.25,22256,50000,89,131,158,120,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,6,O,U,R,0,0,0,0,0,0,31000,1,1,1,39020,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,-1,-1,2,4,7,0,142,0,-1,0,0,0,0,0,0,1,34,0,0,0,0,0,1,5,5,1419,142,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,2,142,0,0,0,0,0,0,0,-1,2,6,3,3,3,3,3,3,0,0,-1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,95,83,155,83,-1,-1,1,-1,V,10.2,0,0,0,1,0,0,1,1,6,3,0,5,0,0,0,-1,1,1,1,1,2,0,2,0,0,0,0,7,1,0,0,0,6,1,8,1,1,1,0,13,32,0,21,0,27,0,19,0,1,3,0,-1,3,,999999,144006421,1,1,1,0,0,0,0,0
2512,1080,1080,329,1,1,2,1,0,0,0,3,2,0,1,-1,21,1,25,0,0,2,0,2,24,0,0,0,0,0,0,-1,0,5,9,0,0,0,1,1,1,67,58,-1,0,551,539,TX,0,0,0,0,39,0,1,9,658803,1,1,1,1,1,S,-1,-1,-1,-1,-1,-1,-1,1,0,0,-1,0,0,0,0,0,0,0,56895,171000,160,164,154,150,0.4,33,7,255,255,78,1,77,H,0,0,0,-1,-1,-1,0,0,-1,0,0,0,0,0,0,0,42969,91038,42,87,95,51,87,1,86,H,0,0,0,-1,-1,0,-1,0,0,0,0,0,24286,96304,94,167,149,64,4,0,-1,87,32609,74696,86,FD,3,0,-1,-1,-1,-1,-1,-1,5,R,R,-1,0,2,2,2,2,4,67000,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,-1,-1,0,4,6,0,67,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,3,2,1295,67,0,0,0,0,0,0,1,620,69,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,3,67,0,0,0,0,0,0,0,-1,4,9,3,3,3,3,4,4,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,18,0,1,1,2,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,6,0,-1,187,141,144,128,0,5,1,-1,V,14.3,0,0,0,0,0,0,1,3,0,3,0,4,0,0,0,-1,3,1,1,1,1,0,6,0,2,0,0,7,6,0,0,0,1,1,9,3,1,1,0,22,67,3,53,2,58,2,44,0,1,9,17,0,3,,999999,85049970,1,1,1,9,0,0,0,1
4887,1085,1085,586,1,1,6,1,0,0,0,3,2,-1,1,-1,21,2,8,1,0,0,0,1,6,0,0,0,0,0,0,-1,0,1,579,0,0,0,0,0,0,9,9,-1,0,624,587,PA,0,0,0,0,10,3,0,5,551400,0,234,1,1,233,S,-1,1,0,0,235,-1,-1,1,0,172100,2018,172100,200000,180000,190000,2.25,1.14,1.14,83183,231667,3,65,100,51,0.2,0,9,255,0,20,1,19,S,0,1,0,24,125000,-1,0,71290,2018,118800,129815,0,0,1.92,0,0,23140,95075,152,136,167,155,234,1,233,S,1,0,0,235,0,172100,2018,172100,200000,2.25,1.14,1.14,83183,231667,3,65,100,51,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,O,O,U,0,0,0,0,1,1,64000,1,1,1,172100,1,235,235,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,-1,-1,1,3,13,0,28,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,9,7,648,294,0,0,0,0,0,0,2,240,298,0,0,0,0,0,0,4,28,I,Discharged,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,-1,2,9,3,3,4,4,6,7,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,2,12,0,0,4,5,5,3,1,1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,78,5,164,21,-1,-1,1,-1,V,10.2,0,0,0,0,0,0,1,3,0,3,0,4,0,0,0,-1,3,1,1,1,2,0,7,2,0,0,1,1,1,0,0,0,0,1,4,1,1,1,0,6,9,0,8,0,9,0,7,0,1,0,2,-1,5,,999999,83661549,1,1,1,0,0,0,0,0
1448,1090,1090,441,1,1,5,1,0,0,0,3,2,0,1,-1,21,1,34,0,0,0,0,3,23,0,0,0,0,0,0,-1,1,6,243,0,0,0,0,0,0,17,14,-1,0,587,575,CA,0,0,0,0,19,9,3,6,83570,0,150,1,2,149,S,-1,1,0,0,152,31000,-1,0,0,7998,2018,69548,0,0,0,0,0,0,39608,54118,185,177,197,188,0.2,194,63,255,33,150,1,149,S,1,0,0,152,31000,-1,0,7998,2018,69548,0,0,0,0,0,0,39608,54118,185,177,197,188,2,2,1,-1,0,0,0,-1,-1,0,-1,0,0,0,0,0,45598,47857,183,173,188,186,9,0,-1,2,-5990,6261,2,FF,1,0,-1,-1,-1,-1,-1,-1,6,O,U,O,0,0,0,0,0,0,61000,1,1,1,69548,2,117,117,81,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,-1,-1,5,3,4,0,169,0,-1,0,0,0,0,0,0,1,153,0,0,0,0,0,0,4,4,4724,169,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,8,3,4,4,4,4,6,0,0,-1,-1,-1,0,0,0,0,0,0,1,0,0,0,1,1,5,0,0,0,2,3,33,0,0,0,0,17,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,-1,195,102,110,102,0,3,1,-1,V,10.2,0,0,0,0,0,0,1,2,3,3,0,4,0,0,0,-1,1,1,1,1,1,0,7,0,0,0,1,6,3,1,0,0,3,1,6,1,2,1,0,12,17,0,13,0,14,0,12,0,1,18,14,0,5,,999999,53337702,1,1,1,0,0,0,0,1
1030,1095,1095,291,1,1,6,1,0,0,0,3,2,-1,1,-1,21,1,10,0,0,0,0,2,11,0,0,1,0,0,0,-1,0,1,288,0,0,0,0,0,0,15,10,-1,0,526,502,LA,0,0,0,0,13,1,0,12,1926555,0,107,47,1,60,S,-1,0,0,0,-1,-1,-1,1,0,50,2009,0,0,0,0,0,0,0,51964,146677,155,157,153,143,0.4,20,255,255,128,172,1,171,H,0,1,0,-1,-1,-1,0,5650,2018,56500,80890,100575,0,0.52,0.93,0.46,60491,409091,66,138,64,64,212,1,211,S,0,1,0,72,0,19950,2018,199500,223681,1.44,0.83,1.2,102326,304430,110,135,95,125,3,0,-19900,212,-50362,-157753,18,DD,3,1,0,1,0,0,3,0,6,O,O,-1,0,0,0,0,0,1,83000,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,-1,TERMITE TECH,44,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,2,8,3,3,3,3,4,6,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,-1,-1,-1,-1,232,183,117,37,-1,-1,1,-1,V,-1,0,0,0,0,0,0,1,3,0,3,0,4,0,0,0,-1,1,1,1,1,2,0,2,0,0,0,0,3,3,0,0,0,0,1,8,1,1,1,0,9,15,0,10,0,10,0,8,0,1,9,3,-1,3,,999999,29699257,1,1,1,0,0,0,0,0
1760,1100,1100,449,1,1,11,1,0,0,0,3,2,0,1,-1,70,1,2,0,0,0,0,1,2,0,0,0,0,0,0,-1,0,1,444,0,0,0,0,0,0,25,17,-1,0,490,478,WI,0,0,0,0,8,0,0,6,1029929,0,325,1,2,324,S,-1,1,0,0,327,25200,-1,0,0,67800,2017,67665,76135,70176,51486,0.58,0.87,0.98,42852,167637,130,146,126,131,0.3,48,44,255,40,325,1,324,S,1,0,0,327,25200,-1,0,67800,2017,67665,76135,70176,51486,0.58,0.87,0.98,42852,167637,130,146,126,131,449,301,148,S,0,0,1,60,0,206300,2017,205889,49509,0.38,0.59,0.59,47558,99302,168,168,159,162,3,0,-138500,449,-4706,68335,-31,FE,2,0,-1,-1,-1,-1,-1,-1,6,O,U,U,0,0,0,0,0,0,37000,1,1,1,67665,1,327,327,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,153,TREASURER,4,3,3,0,73,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,3,3,4946,73,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,2,9,3,3,3,3,3,6,1,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,-1,222,22,155,65,0,0,1,-1,V,10.2,0,0,0,0,0,0,1,2,3,3,0,3,0,0,0,-1,1,1,1,1,1,0,2,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,2,25,0,20,0,17,0,14,1,1,1,15,3,4,,999999,14780259,1,1,1,0,0,0,0,1
1676,1105,1105,273,1,1,5,1,0,0,0,3,2,-1,1,-1,21,1,9,0,0,1,0,4,13,0,2,0,0,0,0,-1,0,1,270,0,0,0,0,0,0,36,39,-1,0,380,356,CA,0,0,0,0,18,7,0,7,-1,0,122,1,1,121,S,-1,1,0,0,7,-1,3,1,0,114572,2018,0,220000,220000,85000,0.61,0.94,0.9,43989,231818,60,128,106,62,0.6,255,112,255,128,3,1,2,S,0,0,0,136,0,-1,0,147100,2017,147100,221301,185892,148010,1.13,1.02,1.08,66792,205804,140,109,111,133,122,1,121,S,1,0,0,7,0,114572,2018,0,220000,0.61,0.94,0.9,43989,231818,60,128,106,62,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,5,U,O,U,0,0,1,1,2,3,76000,1,1,1,0,1,114,114,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,-1,-1,6,2,1,0,100,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,100,I,Discharged,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,1,8,4,4,6,6,6,6,0,0,-1,-1,-1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,5,5,1,1,1,1,4,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,22,4,-1,-1,1,-1,V,10.2,0,0,0,0,0,0,1,3,1,3,0,4,0,0,0,-1,4,1,1,1,2,1,2,0,0,0,1,1,1,0,0,0,0,1,4,4,3,3,0,6,36,5,29,2,39,5,26,1,4,4,11,-1,5,,999999,1044057133,1,1,1,0,0,0,0,0
